Frequency/GHz,real(s11),imag(s11)
20.087,-0.009240142716483699,0.0008018476066521396
20.088,-0.009156134430253524,0.0007747751689293758
20.089,-0.009073020500807414,0.000745608307915202
20.09,-0.008990858617091972,0.0007143911539023162
20.091,-0.008909704841507875,0.0006811697395375793
20.092,-0.008829613546724048,0.0006459919457489915
20.093,-0.008750637354264991,0.0006089074456817056
20.094,-0.008672827074945579,0.0005699676467393611
20.095,-0.008596231651188765,0.0005292256307527221
20.096,-0.00852089810127011,0.0004867360923752895
20.097,-0.008446871465566351,0.0004425552757529039
20.098,-0.008374194754807975,0.0003967409095157748
20.099,-0.00830290890041531,0.00034935214019990446
20.1,-0.008233052706953667,0.00030044946411217355
20.101,-0.008164662806709827,0.00025009465773234707
20.102,-0.00809777361648592,0.00019835070671300747
20.103,-0.00803241729659615,0.000145281733560515
20.104,-0.007968623712122813,9.095292401037347e-5
20.105,-0.007906420396469854,3.543045222739738e-5
20.106,-0.007845832517207649,-2.121859514930824e-5
20.107,-0.007786882844303705,-7.892629600469991e-5
20.108,-0.007729591720677956,-0.00013762397078997957
20.109,-0.007673977035201021,-0.00019724226146744517
20.11,-0.0076200541980870895,-0.00025771121133455477
20.111,-0.007567836118724386,-0.0003189603456451029
20.112,-0.007517333186004227,-0.0003809187529606184
20.113,-0.007468553251097229,-0.000443515167168812
20.114,-0.0074215016127581745,-0.0005066780500914969
20.115,-0.007376181005123772,-0.0005703356746024624
20.116,-0.007332591588073548,-0.000634416208236871
20.117,-0.00729073094010102,-0.0006988477971391904
20.118,-0.007250594053793413,-0.0007635586503534908
20.119,-0.007212173333808941,-0.0008284771243670663
20.12,-0.007175458597513257,-0.0008935318077910315
20.121,-0.007140437078134831,-0.0009586516061806105
20.122,-0.007107093430557848,-0.0010237658268528183
20.123,-0.0070754097396791005,-0.0010888042637051398
20.124,-0.0070453655313815755,-0.0011536972818787516
20.125,-0.007016937786114147,-0.0012183759022699747
20.126,-0.006990100955064499,-0.0012827718857588988
20.127,-0.006964826978918287,-0.0013468178171296696
20.128,-0.006941085309248085,-0.0014104471885798275
20.129,-0.006918842932464059,-0.0014735944827500291
20.13,-0.006898064396356429,-0.0015361952552057634
20.131,-0.006878711839234358,-0.0015981862162884608
20.132,-0.006860745021606218,-0.001659505312299553
20.133,-0.006844121360420535,-0.001720091805865076
20.134,-0.006828795965861972,-0.0017798863554801536
20.135,-0.006814721680660968,-0.001838831094150839
20.136,-0.006801849121909592,-0.0018968697069898233
20.137,-0.0067901267253753506,-0.0019539475077840762
20.138,-0.006779500792267135,-0.0020100115144109643
20.139,-0.00676991553846415,-0.002065010523004729
20.14,-0.006761313146146253,-0.0021188951808571443
20.141,-0.006753633817822735,-0.002171618057942498
20.142,-0.006746815832709752,-0.0022231337169892618
20.143,-0.006740795605452959,-0.0022733987820373613
20.144,-0.006735507747129582,-0.002322372005399226
20.145,-0.0067308851285029225,-0.0023700143329622725
20.146,-0.006726858945520248,-0.002416288967734659
20.147,-0.006723358786942274,-0.002461161431604769
20.148,-0.006720312704150827,-0.0025045996251866487
20.149,-0.00671764728301949,-0.002546573885727127
20.15,-0.006715287717817431,-0.00258705704297324
20.151,-0.006713157887102639,-0.0026260244729684468
20.152,-0.006711180431575703,-0.002663454149638672
20.153,-0.006709276833761574,-0.002699326694187751
20.154,-0.00670736749955303,-0.002733625422152358
20.155,-0.00670537184149389,-0.0027663363881316044
20.156,-0.006703208363761204,-0.0027974484280434697
20.157,-0.006700794748776606,-0.002826953198910867
20.158,-0.006698047945388891,-0.0028548452160852833
20.159,-0.006694884258520467,-0.0028811218878461303
20.16,-0.0066912194402817815,-0.0029057835473375454
20.161,-0.006686968782376956,-0.0029288334817636485
20.162,-0.00668204720981852,-0.0029502779587976397
20.163,-0.006676369375796298,-0.0029701262501467818
20.164,-0.006669849757679452,-0.0029883906522375075
20.165,-0.006662402754019803,-0.0030050865039525088
20.166,-0.006653942782503197,-0.0030202322013827
20.167,-0.006644384378728219,-0.0030338492095509095
20.168,-0.006633642295772235,-0.003045962071065042
20.169,-0.006621631604391914,-0.0030565984116541767
20.17,-0.006608267793807104,-0.0030657889425636242
20.171,-0.006593466872947568,-0.0030735674597637264
20.172,-0.006577145472096951,-0.0030799708399597836
20.173,-0.006559220944783645,-0.00308503903334522
20.174,-0.006539611469858597,-0.0030888150531035233
20.175,-0.0065182361536649525,-0.0030913449616152486
20.176,-0.006495015132136045,-0.003092677853366539
20.177,-0.006469869672776185,-0.0030928658345325474
20.178,-0.0064427222764111836,-0.003091963999248451
20.179,-0.006413496778551436,-0.0030900304024924496
20.18,-0.006382118450327906,-0.003087126029696359
20.181,-0.006348514098832775,-0.003083314762923388
20.182,-0.00631261216678794,-0.0030786633437711736
20.183,-0.00627434283142711,-0.003073241332908934
20.184,-0.006233638102449979,-0.0030671210662731874
20.185,-0.006190431918997014,-0.0030603776079671657
20.186,-0.006144660245453293,-0.0030530886998466657
20.187,-0.006096261166049444,-0.0030453347078260896
20.188,-0.0060451749780729425,-0.0030371985649515106
20.189,-0.005991344283633404,-0.0030287657112071063
20.19,-0.005934714079862624,-0.0030201240301771307
20.191,-0.005875231847373041,-0.0030113637825132204
20.192,-0.005812847636971985,-0.0030025775362958096
20.193,-0.005747514154428396,-0.002993860094334432
20.194,-0.0056791868432244375,-0.0029853084184303614
20.195,-0.005607823965187858,-0.0029770215506759283
20.196,-0.005533386678842261,-0.0029691005318352795
20.197,-0.005455839115490246,-0.002961648316878165
20.198,-0.005375148452751721,-0.0029547696877092466
20.199,-0.005291284985618927,-0.00294857116318796
20.2,-0.005204222194828412,-0.0029431609065063286
